record_id,date,division,product_line,region,units_sold,revenue_krw,cost_krw,subscription_ratio_pct,thinq_satisfaction_score
LG-2026-0856,2026-04-14,HE사업본부,OLED evo (TV),인도·아시아(APAC),164,459200000,296632048,32.5,95.8
LG-2026-0857,2026-05-27,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),53,185500000,143703698,46.4,90.9
LG-2026-0858,2026-01-18,HE사업본부,OLED evo (TV),인도·아시아(APAC),105,294000000,204701892,37.7,85.9
LG-2026-0859,2026-05-20,HE사업본부,OLED evo (TV),인도·아시아(APAC),75,210000000,144062875,25.8,97.4
LG-2026-0860,2026-06-19,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),75,86250000,55979341,41.7,91.3
LG-2026-0861,2026-01-14,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),178,623000000,430338391,23.4,93.9
LG-2026-0862,2026-02-28,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),137,328800000,247504550,28.0,90.2
LG-2026-0863,2026-01-17,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),64,73600000,48625530,23.4,96.0
LG-2026-0864,2026-07-19,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),171,196650000,146047334,38.9,86.9
LG-2026-0865,2026-04-21,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),159,0,118852500,19.2,93.3
LG-2026-0866,2026-04-16,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),52,124800000,85467753,30.2,89.8
LG-2026-0867,2026-07-28,HE사업본부,OLED evo (TV),한국(Korea),129,361200000,259294212,45.3,90.3
LG-2026-0868,2026-08-15,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),40,96000000,63906699,22.8,86.9
LG-2026-0869,2026-05-12,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),91,218400000,137005922,22.5,97.0
LG-2026-0870,2026-01-20,HE사업본부,OLED evo (TV),인도·아시아(APAC),70,196000000,124884801,38.5,87.8
LG-2026-0871,2026-08-26,HE사업본부,OLED evo (TV),한국(Korea),105,294000000,184202591,26.9,86.2
LG-2026-0872,2026-06-14,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),124,142600000,97828728,29.4,86.2
LG-2026-0873,2026-01-11,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),162,186300000,115745979,46.4,87.3
LG-2026-0874,2026-02-12,HE사업본부,OLED evo (TV),북미(North America),82,229600000,154921847,26.4,93.2
LG-2026-0875,2026-05-27,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),166,398400000,295176457,40.7,95.9
LG-2026-0876,2026-05-12,H&A사업본부,DIOS & Objet (주방가전),인도·아시아(APAC),29,60900000,46063683,41.8,92.0
LG-2026-0877,2026-06-16,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),44,154000000,109941973,31.7,87.8
LG-2026-0878,2026-04-13,H&A사업본부,DIOS & Objet (주방가전),북미(North America),177,371700000,245881588,18.5,86.7
LG-2026-0879,2026-06-24,H&A사업본부,WashTower & Tromm (리빙가전),한국(Korea),15,36000000,27409201,27.4,86.0
LG-2026-0880,2026-06-22,H&A사업본부,WashTower & Tromm (리빙가전),유럽(Europe),26,62400000,43385126,32.8,
LG-2026-0881,2026-01-16,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),134,469000000,339115965,27.0,94.4
LG-2026-0882,2026-05-18,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),63,132300000,99803084,46.1,86.4
LG-2026-0883,2026-08-14,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),33,79200000,59457511,47.5,85.0
LG-2026-0884,2026-05-21,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),124,297600000,184530681,39.9,84.3
LG-2026-0885,2026-07-27,HE사업본부,OLED evo (TV),유럽(Europe),87,243600000,165868018,18.2,95.4
LG-2026-0886,2026-07-19,HE사업본부,OLED evo (TV),유럽(Europe),65,182000000,133159393,26.2,90.5
LG-2026-0887,2026-07-27,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),153,175950000,119930320,43.8,97.4
LG-2026-0888,2026-02-16,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),92,322000000,208014810,48.0,86.4
LG-2026-0889,2026-03-20,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),168,193200000,141282127,31.3,84.2
LG-2026-0890,2026-08-26,HE사업본부,OLED evo (TV),한국(Korea),133,372400000,236359010,37.2,87.7
LG-2026-0891,2026-09-19,H&A사업본부,DIOS & Objet (주방가전),북미(North America),118,247800000,183843733,46.2,88.7
LG-2026-0892,2026-07-24,H&A사업본부,DIOS & Objet (주방가전),인도·아시아(APAC),88,184800000,124864863,26.5,85.7
LG-2026-0893,2026-07-15,HE사업본부,OLED evo (TV),북미(North America),146,408800000,265865823,26.6,90.8
LG-2026-0894,2026-05-26,H&A사업본부,DIOS & Objet (주방가전),북미(North America),117,245700000,180387258,22.1,95.5
LG-2026-0895,2026-05-19,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),42,147000000,92640627,47.7,92.6
LG-2026-0896,2026-08-23,HE사업본부,OLED evo (TV),인도·아시아(APAC),46,128800000,91674288,37.6,86.3
LG-2026-0897,2026-06-27,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),58,66700000,42466565,27.3,91.4
LG-2026-0898,2026-03-28,HE사업본부,OLED evo (TV),북미(North America),132,369600000,251479780,43.1,91.9
LG-2026-0899,2026-09-27,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),76,266000000,175406744,37.6,90.0
LG-2026-0900,2026-08-27,H&A사업본부,DIOS & Objet (주방가전),북미(North America),21,44100000,33343504,30.5,87.1
LG-2026-0901,2026-04-23,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),78,89700000,67639914,38.4,92.1
LG-2026-0902,2026-09-17,H&A사업본부,WashTower & Tromm (리빙가전),인도·아시아(APAC),95,228000000,156960909,20.7,95.2
LG-2026-0903,2026-08-20,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),27,31050000,19566116,35.0,88.7
LG-2026-0904,2026-01-16,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),157,180550000,113554293,34.2,93.4
LG-2026-0905,2026-09-11,신성장구독랩,StanbyME & Care (신가전·시제품),인도·아시아(APAC),144,165600000,117192508,25.6,85.2
LG-2026-0906,2026-07-25,HE사업본부,OLED evo (TV),한국(Korea),158,442400000,276087210,37.0,87.7
LG-2026-0907,2026-03-10,에어솔루션사업본부,Whisen & HVAC (에어솔루션),북미(North America),174,609000000,380061483,34.5,94.8
LG-2026-0908,2026-02-25,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),158,379200000,235169934,36.0,84.5
LG-2026-0909,2026-04-15,H&A사업본부,DIOS & Objet (주방가전),유럽(Europe),19,39900000,27145293,42.4,96.5
LG-2026-0910,2026-06-14,H&A사업본부,DIOS & Objet (주방가전),한국(Korea),15,31500000,24163395,45.9,94.6
LG-2026-0911,2026-07-28,에어솔루션사업본부,Whisen & HVAC (에어솔루션),인도·아시아(APAC),141,493500000,309619875,29.5,88.9
LG-2026-0912,2026-01-16,에어솔루션사업본부,Whisen & HVAC (에어솔루션),한국(Korea),116,406000000,273493291,27.5,87.3
LG-2026-0913,2026-08-25,신성장구독랩,StanbyME & Care (신가전·시제품),유럽(Europe),96,110400000,83546648,43.4,86.4
LG-2026-0914,2026-07-26,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),57,65550000,47870198,36.3,87.7
LG-2026-0915,2026-05-12,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),64,73600000,52049592,18.6,86.3
LG-2026-0916,2026-04-13,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),45,51750000,33922116,29.1,89.3
LG-2026-0917,2026-07-13,신성장구독랩,StanbyME & Care (신가전·시제품),한국(Korea),162,186300000,117887728,37.0,89.1
LG-2026-0918,2026-07-28,HE사업본부,OLED evo (TV),북미(North America),148,414400000,280937601,46.9,94.8
LG-2026-0919,2026-07-14,신성장구독랩,StanbyME & Care (신가전·시제품),북미(North America),163,187450000,143967319,44.3,88.0
LG-2026-0920,2026-04-17,H&A사업본부,WashTower & Tromm (리빙가전),북미(North America),106,254400000,174246594,36.9,
